sub_id	entry	is_head	page_start	page_end	n_pages	source	start_confidence	end_confidence	warning
10800119-2	119	0	19	19	1	inferred	confirmed	confirmed	
10800119-3	119	0	19	19	1	inferred	confirmed	confirmed	
10800119-4	119	0	19	19	1	inferred	confirmed	confirmed	
10800119-5	119	0	19	19	1	inferred	confirmed	confirmed	
10800119-6	119	0	19	19	1	inferred	confirmed	confirmed	
10800119-7	119	0	19	19	1	inferred	confirmed	confirmed	
10800119-8	119	0	19	19	1	inferred	confirmed	confirmed	
10800119-9	119	0	19	19	1	inferred	confirmed	confirmed	
10800120-0	120	1	19	19	1	inferred	confirmed	confirmed	
10800120-1	120	0	19	19	1	inferred	confirmed	confirmed	
10800120-2	120	0	19	19	1	inferred	confirmed	confirmed	
10800120-3	120	0	19	19	1	inferred	confirmed	confirmed	
10800120-4	120	0	19	19	1	inferred	confirmed	confirmed	
10800120-5	120	0	19	19	1	inferred	confirmed	confirmed	
10800121-0	121	1	19	19	1	anchor	unknown	confirmed	
10800121-1	121	0	20	20	1	inferred	confirmed	confirmed	
10800121-2	121	0	20	20	1	inferred	confirmed	confirmed	
10800121-3	121	0	20	20	1	inferred	confirmed	confirmed	
10800121-4	121	0	20	20	1	inferred	confirmed	confirmed	
10800121-5	121	0	20	20	1	inferred	confirmed	confirmed	
10800121-6	121	0	20	20	1	inferred	confirmed	confirmed	
10800121-7	121	0	20	20	1	inferred	confirmed	confirmed	
10800121-8	121	0	20	21	2	anchor	unknown	uncertain	page_end extended from 20 to 21: text_position did not indicate a real ending on page 20, and no other block won any page in between, so it must finish no earlier than the page where '10800122-0' starts.
10800122-0	122	1	21	21	1	inferred	confirmed	confirmed	
10800122-1	122	0	21	21	1	inferred	confirmed	confirmed	
10800123-0	123	1	21	21	1	inferred	confirmed	confirmed	
10800123-1	123	0	21	21	1	inferred	confirmed	confirmed	
10800123-2	123	0	21	21	1	inferred	confirmed	confirmed	
10800123-3	123	0	21	21	1	inferred	confirmed	confirmed	
10800123-4	123	0	21	21	1	inferred	confirmed	confirmed	
10800123-5	123	0	21	21	1	inferred	confirmed	confirmed	
10800124-0	124	1	21	21	1	inferred	confirmed	confirmed	
10800124-1	124	0	21	21	1	inferred	confirmed	confirmed	
10800124-2	124	0	21	21	1	inferred	confirmed	confirmed	
10800124-3	124	0	21	21	1	inferred	confirmed	confirmed	
10800124-4	124	0	21	21	1	inferred	confirmed	confirmed	
10800124-5	124	0	21	21	1	inferred	confirmed	confirmed	
10800125-0	125	1	21	21	1	inferred	confirmed	confirmed	
10800125-1	125	0	21	21	1	inferred	confirmed	confirmed	
10800126-0	126	1	21	21	1	inferred	confirmed	confirmed	
10800126-1	126	0	21	21	1	inferred	confirmed	confirmed	
10800127-0	127	1	21	22	2	anchor	unknown	uncertain	page_end extended from 21 to 22: text_position did not indicate a real ending on page 21, and no other block won any page in between, so it must finish no earlier than the page where '10800127-1' starts.
10800127-1	127	0	22	22	1	inferred	confirmed	confirmed	
10800127-2	127	0	22	22	1	inferred	confirmed	confirmed	
10800127-3	127	0	22	22	1	inferred	confirmed	confirmed	
10800128-0	128	1	22	22	1	inferred	confirmed	confirmed	
10800128-1	128	0	22	22	1	inferred	confirmed	confirmed	
10800128-2	128	0	22	22	1	inferred	confirmed	confirmed	
10800128-3	128	0	22	22	1	inferred	confirmed	confirmed	
10800129-0	129	1	22	22	1	inferred	confirmed	confirmed	
10800129-1	129	0	22	22	1	inferred	confirmed	confirmed	
10800130-0	130	1	22	22	1	inferred	confirmed	confirmed	
10800130-1	130	0	22	22	1	inferred	confirmed	confirmed	
10800131-0	131	1	22	22	1	inferred	confirmed	confirmed	
10800131-1	131	0	22	22	1	inferred	confirmed	confirmed	
10800132-0	132	1	22	22	1	inferred	confirmed	confirmed	
10800132-1	132	0	22	22	1	inferred	confirmed	confirmed	
10800132-2	132	0	22	22	1	inferred	confirmed	confirmed	
10800133-0	133	1	22	22	1	inferred	confirmed	confirmed	
10800133-1	133	0	22	22	1	inferred	confirmed	confirmed	
10800134-0	134	1	22	22	1	inferred	confirmed	confirmed	
10800134-1	134	0	22	22	1	inferred	confirmed	confirmed	
10800134-2	134	0	22	22	1	inferred	confirmed	confirmed	
10800134-3	134	0	22	22	1	inferred	confirmed	confirmed	
10800134-4	134	0	22	22	1	inferred	confirmed	confirmed	
10800134-5	134	0	22	22	1	inferred	confirmed	confirmed	
10800134-6	134	0	22	22	1	inferred	confirmed	confirmed	
10800134-7	134	0	22	23	2	anchor	unknown	uncertain	page_end extended from 22 to 23: text_position did not indicate a real ending on page 22, and no other block won any page in between, so it must finish no earlier than the page where '10800135-0' starts.
10800135-0	135	1	23	23	1	inferred	confirmed	confirmed	
10800135-1	135	0	23	23	1	inferred	confirmed	confirmed	
10800136-0	136	1	23	23	1	inferred	confirmed	confirmed	
10800136-1	136	0	23	23	1	inferred	confirmed	confirmed	
10800136-2	136	0	23	23	1	inferred	confirmed	confirmed	
10800137-0	137	1	23	23	1	inferred	confirmed	confirmed	
10800137-1	137	0	23	23	1	inferred	confirmed	confirmed	
10800138-0	138	1	23	23	1	inferred	confirmed	confirmed	
10800138-1	138	0	23	23	1	inferred	confirmed	confirmed	
10800139-0	139	1	23	23	1	inferred	confirmed	confirmed	
10800139-1	139	0	23	23	1	inferred	confirmed	confirmed	
10800139-2	139	0	23	23	1	inferred	confirmed	confirmed	
10800140-0	140	1	23	23	1	inferred	confirmed	confirmed	
10800140-1	140	0	23	23	1	inferred	confirmed	confirmed	
10800140-2	140	0	23	23	1	inferred	confirmed	confirmed	
10800141-0	141	1	23	23	1	inferred	confirmed	confirmed	
10800141-1	141	0	23	23	1	inferred	confirmed	confirmed	
10800141-2	141	0	23	24	2	anchor	unknown	uncertain	page_end extended from 23 to 24: text_position did not indicate a real ending on page 23, and no other block won any page in between, so it must finish no earlier than the page where '10800142-0' starts.
10800142-0	142	1	24	24	1	inferred	confirmed	confirmed	
10800142-1	142	0	24	24	1	inferred	confirmed	confirmed	
10800142-2	142	0	24	24	1	inferred	confirmed	confirmed	
10800143-0	143	1	24	24	1	inferred	confirmed	confirmed	
10800143-1	143	0	24	24	1	inferred	confirmed	confirmed	
10800144-0	144	1	24	24	1	inferred	confirmed	confirmed	
10800144-1	144	0	24	24	1	inferred	confirmed	confirmed	
10800145-0	145	1	24	24	1	inferred	confirmed	confirmed	
10800145-1	145	0	24	24	1	inferred	confirmed	confirmed	
10800145-2	145	0	24	24	1	inferred	confirmed	confirmed	
10800145-3	145	0	24	24	1	inferred	confirmed	confirmed	
10800145-4	145	0	24	24	1	inferred	confirmed	confirmed	
10800145-5	145	0	24	24	1	inferred	confirmed	confirmed	
10800145-6	145	0	24	24	1	inferred	confirmed	confirmed	
10800145-7	145	0	24	24	1	inferred	confirmed	confirmed	
10800146-0	146	1	24	24	1	inferred	confirmed	confirmed	
10800146-1	146	0	24	24	1	inferred	confirmed	confirmed	
10800147-0	147	1	24	24	1	inferred	confirmed	confirmed	
10800147-1	147	0	24	24	1	inferred	confirmed	confirmed	
10800147-2	147	0	24	24	1	inferred	confirmed	confirmed	
10800148-0	148	1	24	24	1	inferred	confirmed	confirmed	
10800148-1	148	0	24	24	1	inferred	confirmed	confirmed	
10800149-0	149	1	24	24	1	inferred	confirmed	confirmed	
10800149-1	149	0	24	24	1	inferred	confirmed	confirmed	
10800150-0	150	1	24	24	1	anchor	unknown	confirmed	
10800150-1	150	0	25	25	1	inferred	confirmed	confirmed	
10800150-2	150	0	25	25	1	inferred	confirmed	confirmed	
10800150-3	150	0	25	25	1	inferred	confirmed	confirmed	
10800150-4	150	0	25	25	1	inferred	confirmed	confirmed	
10800151-0	151	1	25	25	1	inferred	confirmed	confirmed	
10800151-1	151	0	25	25	1	inferred	confirmed	confirmed	
10800152-0	152	1	25	25	1	inferred	confirmed	confirmed	
10800152-1	152	0	25	25	1	inferred	confirmed	confirmed	
10800153-0	153	1	25	25	1	inferred	confirmed	confirmed	
10800153-1	153	0	25	25	1	inferred	confirmed	confirmed	
10800153-2	153	0	25	25	1	inferred	confirmed	confirmed	
10800153-3	153	0	25	25	1	inferred	confirmed	confirmed	
10800153-4	153	0	25	25	1	inferred	confirmed	confirmed	
10800153-5	153	0	25	25	1	inferred	confirmed	confirmed	
10800153-6	153	0	25	26	2	anchor	unknown	uncertain	page_end extended from 25 to 26: text_position did not indicate a real ending on page 25, and no other block won any page in between, so it must finish no earlier than the page where '10800153-7' starts.
10800153-7	153	0	26	26	1	inferred	confirmed	confirmed	
10800153-8	153	0	26	26	1	inferred	confirmed	confirmed	
10800153-9	153	0	26	26	1	inferred	confirmed	confirmed	
10800153-10	153	0	26	26	1	inferred	confirmed	confirmed	
10800153-11	153	0	26	26	1	inferred	confirmed	confirmed	
10800154-0	154	1	26	26	1	inferred	confirmed	confirmed	
10800154-1	154	0	26	26	1	inferred	confirmed	confirmed	
10800155-0	155	1	26	26	1	inferred	confirmed	confirmed	
10800155-1	155	0	26	26	1	inferred	confirmed	confirmed	
10800156-0	156	1	26	26	1	inferred	confirmed	confirmed	
10800156-1	156	0	26	26	1	inferred	confirmed	confirmed	
10800156-2	156	0	26	26	1	inferred	confirmed	confirmed	
10800156-3	156	0	26	26	1	inferred	confirmed	confirmed	
10800157-0	157	1	26	26	1	inferred	confirmed	confirmed	
10800157-1	157	0	26	26	1	inferred	confirmed	confirmed	
10800157-2	157	0	26	26	1	inferred	confirmed	confirmed	
10800158-0	158	1	26	26	1	inferred	confirmed	confirmed	
10800158-1	158	0	26	26	1	anchor	unknown	confirmed	
10800159-0	159	1	27	27	1	inferred	confirmed	confirmed	
10800159-1	159	0	27	27	1	inferred	confirmed	confirmed	
10800159-2	159	0	27	27	1	inferred	confirmed	confirmed	
10800160-0	160	1	27	27	1	inferred	confirmed	confirmed	
10800160-1	160	0	27	27	1	inferred	confirmed	confirmed	
10800161-0	161	1	27	27	1	inferred	confirmed	confirmed	
10800161-1	161	0	27	27	1	inferred	confirmed	confirmed	
10800162-0	162	1	27	27	1	inferred	confirmed	confirmed	
10800162-1	162	0	27	27	1	inferred	confirmed	confirmed	
10800163-0	163	1	27	27	1	inferred	confirmed	confirmed	
10800163-1	163	0	27	27	1	inferred	confirmed	confirmed	
10800163-2	163	0	27	27	1	inferred	confirmed	confirmed	
10800164-0	164	1	27	27	1	inferred	confirmed	confirmed	
10800164-1	164	0	27	27	1	inferred	confirmed	confirmed	
10800164-2	164	0	27	27	1	inferred	confirmed	confirmed	
10800165-0	165	1	27	27	1	inferred	confirmed	confirmed	
10800165-1	165	0	27	27	1	inferred	confirmed	confirmed	
10800165-2	165	0	27	27	1	inferred	confirmed	confirmed	
10800165-3	165	0	27	27	1	inferred	confirmed	confirmed	
10800165-4	165	0	27	28	2	anchor	unknown	uncertain	page_end extended from 27 to 28: text_position did not indicate a real ending on page 27, and no other block won any page in between, so it must finish no earlier than the page where '10800165-5' starts.
10800165-5	165	0	28	28	1	inferred	confirmed	confirmed	
10800165-6	165	0	28	28	1	inferred	confirmed	confirmed	
10800166-0	166	1	28	28	1	inferred	confirmed	confirmed	
10800166-1	166	0	28	28	1	inferred	confirmed	confirmed	
10800166-2	166	0	28	28	1	inferred	confirmed	confirmed	
10800167-0	167	1	28	28	1	inferred	confirmed	confirmed	
10800167-1	167	0	28	28	1	inferred	confirmed	confirmed	
10800168-0	168	1	28	28	1	inferred	confirmed	confirmed	
10800168-1	168	0	28	28	1	inferred	confirmed	confirmed	
10800168-2	168	0	28	28	1	inferred	confirmed	confirmed	
10800168-3	168	0	28	28	1	inferred	confirmed	confirmed	
10800168-4	168	0	28	28	1	inferred	confirmed	confirmed	
10800168-5	168	0	28	28	1	inferred	confirmed	confirmed	
10800168-6	168	0	28	28	1	inferred	confirmed	confirmed	
10800168-7	168	0	28	28	1	inferred	confirmed	confirmed	
10800168-8	168	0	28	28	1	inferred	confirmed	confirmed	
10800168-9	168	0	28	28	1	inferred	confirmed	confirmed	
10800168-10	168	0	28	28	1	inferred	confirmed	confirmed	
10800168-11	168	0	28	28	1	inferred	confirmed	confirmed	
10800168-12	168	0	28	28	1	inferred	confirmed	confirmed	
10800168-13	168	0	28	28	1	inferred	confirmed	confirmed	
10800168-14	168	0	28	28	1	inferred	confirmed	confirmed	
10800168-15	168	0	28	28	1	inferred	confirmed	confirmed	
10800168-16	168	0	28	28	1	inferred	confirmed	confirmed	
10800168-17	168	0	28	28	1	anchor	unknown	confirmed	
10800168-18	168	0	29	29	1	inferred	confirmed	confirmed	
10800168-19	168	0	29	29	1	inferred	confirmed	confirmed	
10800168-20	168	0	29	29	1	inferred	confirmed	confirmed	
10800168-21	168	0	29	29	1	inferred	confirmed	confirmed	
10800169-0	169	1	29	29	1	inferred	confirmed	confirmed	
10800169-1	169	0	29	29	1	inferred	confirmed	confirmed	
10800169-2	169	0	29	29	1	inferred	confirmed	confirmed	
10800169-3	169	0	29	29	1	inferred	confirmed	confirmed	
10800169-4	169	0	29	29	1	inferred	confirmed	confirmed	
10800169-5	169	0	29	29	1	inferred	confirmed	confirmed	
10800169-6	169	0	29	29	1	inferred	confirmed	confirmed	
10800169-7	169	0	29	29	1	inferred	confirmed	confirmed	
10800170-0	170	1	29	29	1	inferred	confirmed	confirmed	
10800170-1	170	0	29	29	1	inferred	confirmed	confirmed	
10800170-2	170	0	29	29	1	inferred	confirmed	confirmed	
10800171-0	171	1	29	29	1	inferred	confirmed	confirmed	
10800171-1	171	0	29	29	1	inferred	confirmed	confirmed	
10800172-0	172	1	29	29	1	inferred	confirmed	confirmed	
10800172-1	172	0	29	29	1	inferred	confirmed	confirmed	
10800173-0	173	1	29	29	1	inferred	confirmed	confirmed	
10800173-1	173	0	29	29	1	inferred	confirmed	confirmed	
10800173-2	173	0	29	29	1	inferred	confirmed	confirmed	
10800173-3	173	0	29	29	1	anchor	unknown	confirmed	
10800173-4	173	0	30	30	1	inferred	confirmed	confirmed	
10800173-5	173	0	30	30	1	inferred	confirmed	confirmed	
10800173-6	173	0	30	30	1	inferred	confirmed	confirmed	
10800173-7	173	0	30	30	1	inferred	confirmed	confirmed	
10800173-8	173	0	30	30	1	inferred	confirmed	confirmed	
10800173-9	173	0	30	30	1	inferred	confirmed	confirmed	
10800174-0	174	1	30	30	1	inferred	confirmed	confirmed	
10800174-1	174	0	30	30	1	inferred	confirmed	confirmed	
10800174-2	174	0	30	30	1	inferred	confirmed	confirmed	
10800174-3	174	0	30	30	1	inferred	confirmed	confirmed	
10800174-4	174	0	30	30	1	inferred	confirmed	confirmed	
10800174-5	174	0	30	30	1	inferred	confirmed	confirmed	
10800174-6	174	0	30	30	1	inferred	confirmed	confirmed	
10800174-7	174	0	30	30	1	inferred	confirmed	confirmed	
10800175-0	175	1	30	30	1	inferred	confirmed	confirmed	
10800175-1	175	0	30	30	1	inferred	confirmed	confirmed	
10800176-0	176	1	30	30	1	inferred	confirmed	confirmed	
10800176-1	176	0	30	30	1	inferred	confirmed	confirmed	
10800177-0	177	1	30	30	1	inferred	confirmed	confirmed	
10800177-1	177	0	30	30	1	inferred	confirmed	confirmed	
10800177-2	177	0	30	30	1	inferred	confirmed	confirmed	
10800177-3	177	0	30	31	2	anchor	unknown	uncertain	page_end extended from 30 to 31: text_position did not indicate a real ending on page 30, and no other block won any page in between, so it must finish no earlier than the page where '10800177-4' starts.
10800177-4	177	0	31	31	1	inferred	confirmed	confirmed	
10800178-0	178	1	31	31	1	inferred	confirmed	confirmed	
10800178-1	178	0	31	31	1	inferred	confirmed	confirmed	
10800179-0	179	1	31	31	1	inferred	confirmed	confirmed	
10800179-1	179	0	31	31	1	inferred	confirmed	confirmed	
10800180-0	180	1	31	31	1	inferred	confirmed	confirmed	
10800180-1	180	0	31	31	1	inferred	confirmed	confirmed	
10800181-0	181	1	31	31	1	inferred	confirmed	confirmed	
10800181-1	181	0	31	31	1	inferred	confirmed	confirmed	
10800182-0	182	1	31	31	1	inferred	confirmed	confirmed	
10800182-1	182	0	31	31	1	inferred	confirmed	confirmed	
10800182-2	182	0	31	31	1	inferred	confirmed	confirmed	
10800183-0	183	1	31	31	1	inferred	confirmed	confirmed	
10800183-1	183	0	31	31	1	inferred	confirmed	confirmed	
10800184-0	184	1	31	31	1	inferred	confirmed	confirmed	
10800184-1	184	0	31	31	1	inferred	confirmed	confirmed	
10800185-0	185	1	31	31	1	inferred	confirmed	confirmed	
10800185-1	185	0	31	31	1	inferred	confirmed	confirmed	
10800186-0	186	1	31	31	1	inferred	confirmed	confirmed	
10800186-1	186	0	31	31	1	inferred	confirmed	confirmed	
10800186-2	186	0	31	31	1	inferred	confirmed	confirmed	
10800186-3	186	0	31	31	1	inferred	confirmed	confirmed	
10800186-4	186	0	31	31	1	inferred	confirmed	confirmed	
10800186-5	186	0	31	31	1	inferred	confirmed	confirmed	
10800186-6	186	0	31	31	1	inferred	confirmed	confirmed	
10800186-7	186	0	31	31	1	anchor	unknown	confirmed	
10800187-0	187	1	32	32	1	inferred	confirmed	confirmed	
10800187-1	187	0	32	32	1	inferred	confirmed	confirmed	
10800187-2	187	0	32	32	1	inferred	confirmed	confirmed	
10800187-3	187	0	32	32	1	inferred	confirmed	confirmed	
10800188-0	188	1	32	32	1	inferred	confirmed	confirmed	
10800188-1	188	0	32	32	1	inferred	confirmed	confirmed	
10800189-0	189	1	32	32	1	inferred	confirmed	confirmed	
10800189-1	189	0	32	32	1	inferred	confirmed	confirmed	
10800189-2	189	0	32	32	1	inferred	confirmed	confirmed	
10800189-3	189	0	32	32	1	inferred	confirmed	confirmed	
10800189-4	189	0	32	32	1	inferred	confirmed	confirmed	
10800189-5	189	0	32	32	1	inferred	confirmed	confirmed	
10800189-6	189	0	32	32	1	inferred	confirmed	confirmed	
10800189-7	189	0	32	32	1	inferred	confirmed	confirmed	
10800190-0	190	1	32	32	1	inferred	confirmed	confirmed	
10800190-1	190	0	32	32	1	inferred	confirmed	confirmed	
10800191-0	191	1	32	32	1	inferred	confirmed	confirmed	
10800191-1	191	0	32	32	1	inferred	confirmed	confirmed	
10800192-0	192	1	32	32	1	inferred	confirmed	confirmed	
10800192-1	192	0	32	32	1	inferred	confirmed	confirmed	
10800193-0	193	1	32	32	1	inferred	confirmed	confirmed	
10800193-1	193	0	32	32	1	inferred	confirmed	confirmed	
10800193-2	193	0	32	32	1	inferred	confirmed	confirmed	
10800193-3	193	0	32	32	1	inferred	confirmed	confirmed	
10800193-4	193	0	32	32	1	inferred	confirmed	confirmed	
10800194-0	194	1	32	32	1	inferred	confirmed	confirmed	
10800194-1	194	0	32	32	1	inferred	confirmed	confirmed	
10800195-0	195	1	32	32	1	inferred	confirmed	confirmed	
10800195-1	195	0	32	33	2	anchor	unknown	uncertain	page_end extended from 32 to 33: text_position did not indicate a real ending on page 32, and no other block won any page in between, so it must finish no earlier than the page where '10800195-2' starts.
10800195-2	195	0	33	33	1	inferred	confirmed	confirmed	
10800195-3	195	0	33	33	1	inferred	confirmed	confirmed	
10800196-0	196	1	33	33	1	inferred	confirmed	confirmed	
10800196-1	196	0	33	33	1	inferred	confirmed	confirmed	
10800197-0	197	1	33	33	1	inferred	confirmed	confirmed	
10800197-1	197	0	33	33	1	inferred	confirmed	confirmed	
10800197-2	197	0	33	33	1	inferred	confirmed	confirmed	
10800198-0	198	1	33	33	1	inferred	confirmed	confirmed	
10800198-1	198	0	33	33	1	inferred	confirmed	confirmed	
10800199-0	199	1	33	33	1	inferred	confirmed	confirmed	
10800199-1	199	0	33	33	1	inferred	confirmed	confirmed	
10800200-0	200	1	33	33	1	inferred	confirmed	confirmed	
10800200-1	200	0	33	33	1	inferred	confirmed	confirmed	
10800201-0	201	1	33	33	1	inferred	confirmed	confirmed	
10800201-1	201	0	33	33	1	inferred	confirmed	confirmed	
10800202-0	202	1	33	33	1	inferred	confirmed	confirmed	
10800202-1	202	0	33	33	1	inferred	confirmed	confirmed	
10800202-2	202	0	33	33	1	inferred	confirmed	confirmed	
10800202-3	202	0	33	33	1	inferred	confirmed	confirmed	
10800202-4	202	0	33	33	1	inferred	confirmed	confirmed	
10800202-5	202	0	33	33	1	inferred	confirmed	confirmed	
10800203-0	203	1	33	33	1	anchor	unknown	confirmed	
10800203-1	203	0	34	34	1	inferred	confirmed	confirmed	
10800204-0	204	1	34	34	1	inferred	confirmed	confirmed	
10800204-1	204	0	34	34	1	inferred	confirmed	confirmed	
10800205-0	205	1	34	34	1	inferred	confirmed	confirmed	
10800205-1	205	0	34	34	1	inferred	confirmed	confirmed	
10800206-0	206	1	34	34	1	inferred	confirmed	confirmed	
10800206-1	206	0	34	34	1	inferred	confirmed	confirmed	
10800207-0	207	1	34	34	1	inferred	confirmed	confirmed	
10800207-1	207	0	34	34	1	inferred	confirmed	confirmed	
10800208-0	208	1	34	34	1	inferred	confirmed	confirmed	
10800208-1	208	0	34	34	1	inferred	confirmed	confirmed	
10800209-0	209	1	34	34	1	inferred	confirmed	confirmed	
10800209-1	209	0	34	34	1	inferred	confirmed	confirmed	
10800210-0	210	1	34	34	1	inferred	confirmed	confirmed	
10800210-1	210	0	34	34	1	inferred	confirmed	confirmed	
10800211-0	211	1	34	34	1	inferred	confirmed	confirmed	
10800211-1	211	0	34	34	1	inferred	confirmed	confirmed	
10800212-0	212	1	34	34	1	inferred	confirmed	confirmed	
10800212-1	212	0	34	34	1	inferred	confirmed	confirmed	
10800213-0	213	1	34	34	1	inferred	confirmed	confirmed	
10800213-1	213	0	34	34	1	inferred	confirmed	confirmed	
10800213-2	213	0	34	34	1	inferred	confirmed	confirmed	
10800214-0	214	1	34	34	1	inferred	confirmed	confirmed	
10800214-1	214	0	34	34	1	inferred	confirmed	confirmed	
10800215-0	215	1	34	34	1	inferred	confirmed	confirmed	
10800215-1	215	0	34	34	1	inferred	confirmed	confirmed	
10800216-0	216	1	34	34	1	inferred	confirmed	confirmed	
10800216-1	216	0	34	34	1	inferred	confirmed	confirmed	
